_H:	$word	$phones
_D:	"kersey"	"'k_er_r.z_i%ac"
_D:	"kerwin"	"'k_er_r.w_i_n%ca"
_D:	"kerygma"	"k_i.'r_i_g.m_uh%a"
_D:	"kessler"	"'k_e_s.l_uh_r%a"
_D:	"kester"	"'k_e_s.t_uh_r%ca"
_D:	"kestrel"	"'k_e_s.t_r_uh_l%a"
_D:	"ketch"	"'k_e_ch%a"
_D:	"ketchup"	"'k_e_ch.uh_p%a"
_D:	"keto"	"'k_ee.t_uh_uu%c"
_D:	"ketone"	"'k_ee.t_uh_uu_n%ac"
_D:	"ketonic"	"k_i.'t_o_n.i_k%c"
_D:	"ketose"	"'k_ee.t_uh_uu_s%a"
_D:	"ketosis"	"k_i.'t_uh_uu.s_i_s%a"
_D:	"ketotic"	"k_ee.'t_o.t_i_k%c"
_D:	"kettering"	"'k_e_t.uh_r.i_ng%a"
_D:	"ketti"	"'k_e.t_i%ca"
_D:	"kettle"	"'k_e_t.u_l%a"
_D:	"ketura"	"k_e.'ch_uu.r_uh%ca"
_D:	"kev"	"'k_e_v%ca"
_D:	"kevin"	"'k_e_v.i_n%a"
_D:	"kewpie"	"'k_y_uu.p_i%a"
_D:	"key"	"'k_ee%ac"
_D:	"keyed"	"'k_ee_d%c"
_D:	"keyes"	"'k_ee_z%a"
_D:	"keyless"	"'k_ee.l_uh_s%c"
_D:	"keynes"	"'k_ee_n_z%a"
_D:	"keynesian"	"'k_ee_n_z.i.uh_n%c"
_D:	"keyword"	"'k_ee.w_er_r_d%a"
_D:	"khaddar"	"'k_ar.d_uh_r%a"
_D:	"khadi"	"'k_ar.d_i%j"
_D:	"khaki"	"'k_ar_k.i%ac"
_D:	"khakis"	"'k_ar_k.i_z%a"
_D:	"khamsin"	"k_aa_m.'s_i_n%a"
_D:	"khan"	"'k_ar_n%a"
_D:	"khanate"	"'k_ar.n_e_i_t%a"
_D:	"khartoum"	"k_ar_r.'t_uu_m%a"
_D:	"khat"	"'k_ar_t%a"
_D:	"khedive"	"k_uh.'d_ee_v%a"
_D:	"khmer"	"k_uh.'m_e_uh_r%a"
_D:	"khrushchev"	"'k_r_u_s.ch_o_f%a"
_D:	"khz"	"'k_i_l.uh.h_er_r_t_s%a"
_D:	"kiang"	"k_ee.'aa_ng%a"
_D:	"kiaugh"	"'k_y_ar_k%a"
_D:	"kibble"	"'k_i_b.u_l%ba"
_D:	"kibbutz"	"k_i.'b_u_t_s%a"
_D:	"kibbutzim"	"k_i.'b_u_t_s.i_m%a"
_D:	"kibbutznik"	"k_i.'b_u_t_s.n_i_k%a"
_D:	"kibe"	"'k_ah_i_b%a"
_D:	"kibitz"	"'k_i_b.i_t_s%b"
_D:	"kibitzer"	"'k_i_b.i_t.s_uh_r%a"
_D:	"kibosh"	"'k_ah_i.b_o_sh%a"
_D:	"kick"	"'k_i_k%ba"
_D:	"kicker"	"'k_i_k.uh_r%a"
_D:	"kid"	"'k_i_d%ab"
_D:	"kidde"	"'k_i_d%a"
_D:	"kiddie"	"'k_i_d.i%a"
_D:	"kidding"	"'k_i_d.i_ng%ab"
_D:	"kiddingly"	"'k_i_d.i_ng.l_i%d"
_D:	"kiddo"	"'k_i_d.uh_uu%a"
_D:	"kiddy"	"'k_i_d.i%a"
_D:	"kidnap"	"'k_i_d.n_aa_p%b"
_D:	"kidnaper"	"'k_i_d.n_aa.p_uh_r%a"
_D:	"kidney"	"'k_i_d.n_i%a"
_D:	"kief"	"'k_ee_f%a"
_D:	"kieffer"	"'k_ee_f.uh_r%a"
_D:	"kielbasa"	"k_i_l.'b_ar.s_uh%a"
_D:	"kieran"	"'k_i_uh_r.uh_n%ca"
_D:	"kiev"	"'k_ee.e_v%a"
_D:	"kiewit"	"'k_ee.w_i_t%a"
_D:	"kif"	"'k_i_f%a"
_D:	"kigali"	"k_i.'g_ar.l_i%a"
_D:	"kike"	"'k_ah_i_k%a"
_D:	"kikuyu"	"k_i.'k_uu.y_uu%a"
_D:	"kilburn"	"'k_i_ll.b_er_r_n%j"
_D:	"kilderkin"	"'k_i_l.d_uh_r.k_i_n%a"
_D:	"kile"	"'k_ah_i_l%ca"
_D:	"kilgore"	"'k_i_l.g_aw_r%a"
_D:	"kill"	"'k_i_l%ba"
_D:	"killer"	"'k_i_l.uh_r%a"
_D:	"killian"	"'k_i_l.i.uh_n%ca"
_D:	"killick"	"'k_i_l.i_k%a"
_D:	"killing"	"'k_i_l.i_ng%ac"
_D:	"killjoy"	"'k_i_l.j_o_i%a"
_D:	"kiln"	"'k_i_ll_n%ab"
_D:	"kilo"	"'k_ee_l.uh_uu%a"
_D:	"kilobaud"	"'k_i_l.uh.b_aw_d%a"
_D:	"kilobyte"	"'k_i_l.uh.b_ah_i_t%a"
_D:	"kilt"	"'k_i_ll_t%ab"
_D:	"kilted"	"'k_i_l.t_i_d%c"
_D:	"kilter"	"'k_i_l.t_uh_r%a"
_D:	"kiltie"	"'k_i_l.t_i%a"
_D:	"kilting"	"'k_i_l.t_i_ng%a"
_D:	"kim"	"'k_i_m%a"
_D:	"kimball"	"'k_i_m.b_ll%a"
_D:	"kimber"	"'k_i_m.b_uh_r%j"
_D:	"kimberly"	"'k_i_m.b_uh_r.l_i%a"
_D:	"kimble"	"'k_i_m.b_ll%ca"
_D:	"kimchi"	"'k_i_m.ch_i%a"
_D:	"kin"	"'k_i_n%ac"
_D:	"kinase"	"'k_ah_i.n_e_i_s%a"
_D:	"kind"	"'k_ah_i_n_d%ac"
_D:	"kindhearted"	"'k_ah_i_n_d.'h_ar_r.t_i_d%c"
_D:	"kindheartedly"	"'k_ah_i_n_d.'h_ar_r.t_i_d.l_i%d"
_D:	"kindheartedness"	"'k_ah_i_n_d.'h_ar_r.t_i_d.n_e_s%a"
_D:	"kindle"	"'k_i_n.d_ll%ba"
_D:	"kindless"	"'k_ah_i_n_d.l_uh_s%c"
_D:	"kindlessly"	"'k_ah_i_n_d.l_uh_s.l_i%d"
_D:	"kindlier"	"'k_ah_i_n_d.l_ee.uh_r%c"
_D:	"kindliest"	"'k_ah_i_n_d.l_ee.i_s_t%c"
_D:	"kindliness"	"'k_ah_i_n_d.l_i.n_e_s%a"
_D:	"kindling"	"'k_i_n_d.l_i_ng%ba"
_D:	"kindly"	"'k_ah_i_n_d.l_i%cd"
_D:	"kindness"	"'k_ah_i_n_d.n_e_s%a"
_D:	"kindred"	"'k_i_n.d_r_i_d%ac"
_D:	"kine"	"'k_ah_i_n%a"
_D:	"kinema"	"'k_i_n.uh.m_uh%a"
_D:	"kinematic"	"k_i_n.uh.'m_aa_t.i_k%c"
_D:	"kinematically"	"k_i.n_uh.'m_aa_t.i.k_uh.l_i%d"
_D:	"kinesic"	"k_i.'n_ee_z.i_k%c"
_D:	"kinesics"	"k_i.'n_ee.s_i_k_s%a"
_D:	"kinesthesis"	"k_i_n.i_z.'th_ee_s.i_s%a"
_D:	"kinesthetically"	"k_i.n_uh_s.'th_e_t.i.k_uh.l_i%d"
_D:	"kineta"	"k_i_n.'ee.t_uh%ca"
_D:	"kinetic"	"k_i.'n_e_t.i_k%c"
_D:	"kinetically"	"k_i.'n_e_t.i.k_uh.l_i%d"
_D:	"kinetics"	"k_i.'n_e_t.i_k_s%a"
_D:	"kinetosome"	"k_i.'n_e.t_uh.s_uh_uu_m%j"
_D:	"king"	"'k_i_ng%ab"
_D:	"kingdom"	"'k_i_ng.d_uh_m%a"
_D:	"kingham"	"'k_i_ng.h_aa_m%j"
_D:	"kinghood"	"'k_i_ng.h_u_d%a"
_D:	"kinghtsgate"	"'k_i_ng_t_s.g_e_i_t%j"
_D:	"kingless"	"'k_i_ng.l_uh_s%c"
_D:	"kinglessness"	"'k_i_ng.l_uh_s.n_e_s%a"
_D:	"kinglet"	"'k_i_ng.l_i_t%a"
_D:	"kinglier"	"'k_i_ng.l_ee.uh_r%c"
_D:	"kingliest"	"'k_i_ng.l_ee.i_s_t%c"
_D:	"kingliness"	"'k_i_ng.l_i.n_e_s%a"
_D:	"kingly"	"'k_i_ng.l_i%cd"
_D:	"kings"	"'k_i_ng_z%a"
_D:	"kingsboro"	"'k_i_ng_z.b_uh.r_uh_uu%j"
_D:	"kingsbury"	"'k_i_ng_z.b_uh_r.i%a"
_D:	"kingship"	"'k_i_ng.sh_i_p%a"
_D:	"kingsized"	"'k_i_ng.s_ah_i_z_d%c"
_D:	"kingsley"	"'k_i_ng_z.l_i%a"
_D:	"kingspark"	"'k_i_ng_z.p_ar_r_k%j"
_D:	"kingston"	"'k_i_ng_z.t_uh_n%a"
_D:	"kingswell"	"'k_i_ng_z.w_uh_l%ca"
_D:	"kink"	"'k_i_ng_k%ab"
_D:	"kinkier"	"'k_i_ng.k_ee.uh_r%c"
_D:	"kinkiest"	"'k_i_ng.k_ee.i_s_t%c"
_D:	"kinkily"	"'k_i_ng.k_i.l_i%d"
_D:	"kinky"	"'k_i_ng.k_i%c"
_D:	"kinnard"	"'k_i_n.ar_r_d%ca"
_D:	"kinnel"	"'k_i_n.uh_l%ca"
_D:	"kinney"	"'k_i_n.i%a"
_D:	"kinross"	"k_i_n.'r_o_s%j"
_D:	"kinsey"	"'k_i_n.z_i%ca"
_D:	"kinshasa"	"k_i_n.'sh_ar.s_uh%a"
_D:	"kinsman"	"'k_i_n_z.m_uh_n%a"
_D:	"kiowa"	"k_ah_i.'uh_u.uh%a"
_D:	"kip"	"'k_i_p%a"
_D:	"kipling"	"'k_i_p.l_i_ng%a"
_D:	"kipp"	"'k_i_p%ca"
_D:	"kipper"	"'k_i_p.uh_r%ab"
_D:	"kirbee"	"'k_er_r.b_i%ca"
_D:	"kirbie"	"'k_er_r.b_i%ca"
_D:	"kirby"	"'k_er_r.b_i%a"
_D:	"kirchner"	"'k_er_r_ch.n_uh_r%a"
_D:	"kirchoff"	"'k_er_r.ch_o_f%a"
_D:	"kiri"	"'k_ee_r.i%j"
_D:	"kirk"	"'k_er_r_k%a"
_D:	"kirkford"	"'k_er_r_k.f_uh_r_d%j"
_D:	"kirkland"	"'k_er_r_k.l_uh_n_d%a"
_D:	"kirkley"	"'k_er_r.k_l_i%ca"
_D:	"kirkpatrick"	"k_er_r_k.'p_aa_t.r_i_k%a"
_D:	"kirkwood"	"'k_er_r_k.w_u_d%ca"
_D:	"kirmess"	"'k_er_r.m_i_s%a"
_D:	"kirov"	"'k_ee_r.o_f%a"
_D:	"kirpan"	"k_uh_r.'p_aa_n%a"
_D:	"kirsten"	"'k_er_r.s_t_uh_n%ca"
_D:	"kirtle"	"'k_er_r.t_ll%a"
_D:	"kirwin"	"'k_er_r.w_i_n%ca"
_D:	"kish"	"'k_i_sh%a"
_D:	"kishke"	"'k_i_sh.k_uh%a"
_D:	"kismet"	"'k_i_z.m_i_t%a"
_D:	"kiss"	"'k_i_s%ba"
_D:	"kissable"	"'k_i_s.uh.b_ll%c"
_D:	"kissableness"	"'k_i_s.uh.b_ll.n_e_s%a"
_D:	"kisser"	"'k_i_s.uh_r%a"
_D:	"kissinger"	"'k_i_s.i_n.j_uh_r%a"
_D:	"kissingly"	"'k_i_s.i_ng.l_i%d"
_D:	"kist"	"'k_i_s_t%a"
_D:	"kit"	"'k_i_t%ab"
_D:	"kitakyushu"	"k_i.t_aa.'k_i.uu.sh_uu%j"
_D:	"kitchen"	"'k_i.ch_uh_n%ac"
_D:	"kitchener"	"'k_i_ch.uh.n_uh_r%a"
_D:	"kite"	"'k_ah_i_t%ab"
_D:	"kith"	"'k_i_th%a"
_D:	"kithara"	"'k_i_th.uh_r.uh%a"
_D:	"kithe"	"'k_ah_i_dh%b"
_D:	"kitsch"	"'k_i_ch%a"
_D:	"kitten"	"'k_i_t.uh_n%ab"
_D:	"kittenish"	"'k_i_t.uh_n_i_sh%c"
_D:	"kittenishly"	"'k_i_t.uh.n_i_sh.l_i%d"
_D:	"kittle"	"'k_i_t.u_l%bc"
_D:	"kitty"	"'k_i_t.i%a"
_D:	"kiva"	"'k_ee.v_uh%a"
_D:	"kivu"	"'k_ee.v_uu%j"
_D:	"kiwanis"	"k_i.'w_ar_n.i_z%a"
_D:	"kiwi"	"'k_ee.w_i%a"
_D:	"kiwispeak"	"'k_ee.w_ee.s_p_ee_k%a"
_D:	"klan"	"'k_l_aa_n%a"
_D:	"klaus"	"'k_l_ah_uu_s%a"
_D:	"klavern"	"'k_l_aa_v.uh_r_n%a"
_D:	"klaxon"	"'k_l_aa_k.s_uh_n%a"
_D:	"kleenex"	"'k_l_ee_n.e_k_s%a"
_D:	"klein"	"'k_l_ah_i_n%a"
_D:	"klepht"	"'k_l_e_f_t%j"
_D:	"klephtic"	"'k_l_e_f.t_i_k%c"
_D:	"kline"	"'k_l_ah_i_n%a"
_D:	"klister"	"'k_l_i_s.t_uh_r%a"
_D:	"kloof"	"'k_l_uu_f%a"
_D:	"klu"	"'k_l_uu%a"
_D:	"kluck"	"'k_l_a_k%ba"
_D:	"kludge"	"'k_l_uu_j%a"
_D:	"kludges"	"'k_l_uu.j_i_z%a"
_D:	"klutz"	"'k_l_a_t_s%a"
_D:	"klux"	"'k_l_a_k_s%a"
_D:	"klystron"	"'k_l_ah_i.s_t_r_o_n%a"
_D:	"km"	"'k_i_l.uh.m_ee.t_uh_r%a"
_D:	"kms"	"'k_i_l.uh.m_ee.t_uh_r_z%a"
_D:	"knack"	"'n_aa_k%a"
_D:	"knacker"	"'n_aa_k.uh_r%a"
_D:	"knackwurst"	"'n_aa_k.v_u_r_s_t%a"
_D:	"knap"	"'n_aa_p%ab"
_D:	"knapp"	"'n_aa_p%a"
_D:	"knauer"	"'n_ah_uu.uh_r%a"
_D:	"knave"	"'n_e_i_v%a"
_D:	"knavery"	"'n_e_i.v_uh.r_i%a"
_D:	"knavish"	"'n_e_i.v_i_sh%c"
_D:	"knavishly"	"'n_e_i.v_i_sh.l_i%d"
_D:	"knavishness"	"'n_e_i.v_i_sh.n_e_s%a"
_D:	"knead"	"'n_ee_d%b"
_D:	"kneader"	"'n_ee.d_uh_r%a"
_D:	"knee"	"'n_i%ab"
_D:	"kneel"	"'n_ee_l%ba"
_D:	"kneeler"	"'n_ee.l_uh_r%a"
_D:	"knell"	"'n_e_l%ab"
_D:	"knelt"	"'n_e_ll_t%b"
_D:	"knew"	"'n_y_uu%b"
_D:	"knicker"	"'n_i_k.uh_r%a"
_D:	"knickerbocker"	"'n_i_k.uh_r.b_o_k.uh_r%a"
_D:	"knickered"	"'n_i_k.uh_r_d%c"
_D:	"knickers"	"'n_i_k.uh_r_z%a"
_D:	"knife"	"'n_ah_i_f%ab"
_D:	"knight"	"'n_ah_i_t%ab"
_D:	"knighthood"	"'n_ah_i_t.h_u_d%a"
_D:	"knightly"	"'n_ah_i_t.l_i%cd"
_D:	"knightsbridge"	"'n_ah_i_t_s.b_r_i_j%a"
_D:	"knightsgate"	"'n_ah_i_t_s.g_e_i_t%j"
_D:	"knish"	"'k_n_i_sh%a"
_D:	"knit"	"'n_i_t%ba"
_D:	"knitted"	"'n_i_t.i_d%c"
_D:	"knitting"	"'n_i_t.i_ng%ab"
_D:	"knives"	"'n_ah_i_v_z%a"
_D:	"knob"	"'n_o_b%ab"
_D:	"knobby"	"'n_o_b.i%c"
_D:	"knock"	"'n_o_k%ba"
_D:	"knocker"	"'n_o_k.uh_r%a"
_D:	"knockkneed"	"n_o_k.'n_ee_d%a"
_D:	"knockwurst"	"'n_o_k.v_u_r_s_t%a"
_D:	"knoll"	"'n_o_l%ba"
_D:	"knollview"	"'n_o_ll.v_y_uu%j"
_D:	"knollwood"	"'n_o_ll.w_u_d%j"
_D:	"knop"	"'n_o_p%a"
_D:	"knorr"	"'n_aw_r%a"
_D:	"knot"	"'n_o_t%ab"
_D:	"knott"	"'n_o_t%a"
_D:	"knotted"	"'n_o_t.i_d%cb"
_D:	"knotter"	"'n_o_t.uh_r%a"
_D:	"knottier"	"'n_o_t.i.uh_r%c"
_D:	"knotting"	"'n_o_t.i_ng%ab"
_D:	"knotty"	"'n_o_t.i%c"
_D:	"knout"	"'n_ah_uu_t%ab"
_D:	"know"	"'n_uh_uu%ba"
_D:	"knowable"	"'n_uh_uu.uh.b_ll%c"
_D:	"knower"	"'n_uh_uu.uh_r%a"
_D:	"knoweth"	"'n_uh_uu.i_th%b"
_D:	"knowhow"	"'n_uh_uu.h_ah_uu%a"
_D:	"knowing"	"'n_uh_uu.i_ng%cb"
_D:	"knowingly"	"'n_uh_uu.i_ng.l_i%d"
_D:	"knowingness"	"'n_uh_uu.i_ng.n_e_s%a"
_D:	"knowledge"	"'n_o_l.i_j%a"
_D:	"knowledgeable"	"'n_o_l.i.j_uh.b_ll%c"
_D:	"knowledgeableness"	"'n_o_l.i.j_uh.b_ll.n_e_s%a"
_D:	"knowledgeably"	"'n_o_l.i.j_uh.b_l_i%d"
_D:	"knowles"	"'n_uh_uu_ll_z%a"
_D:	"knowlton"	"'n_uh_u_l.t_uh_n%a"
_D:	"known"	"'n_uh_uu_n%ba"
_D:	"knox"	"'n_o_k_s%a"
_D:	"knoxville"	"'n_o_k_s.v_i_l%a"
_D:	"knuckle"	"'n_a_k.u_l%ab"
_D:	"knuckleball"	"'n_a_k.u_l.b_aw_l%j"
_D:	"knuckleballer"	"'n_a_k.uh_l.b_aw_l.uh_r%a"
_D:	"knuckler"	"'n_a_k.l_uh_r%a"
_D:	"knudsen"	"'n_u_d.s_uh_n%a"
_D:	"knudson"	"'n_u_d.s_uh_n%a"
_D:	"knur"	"'n_er_r%a"
_D:	"knurl"	"'n_er_r_l%ab"
_D:	"knurled"	"'n_er_r_ll_d%c"
_D:	"knurling"	"'n_er_r.l_i_ng%a"
_D:	"knurly"	"'n_er_r.l_i%c"
_D:	"knute"	"'k_n_y_uu_t%ca"
_D:	"knutsen"	"'n_u_t.s_uh_n%a"
_D:	"knutson"	"'n_u_t.s_uh_n%a"
_D:	"koa"	"'k_uh_uu.uh%a"
_D:	"koala"	"k_uh_uu.'ar.l_uh%a"
_D:	"koan"	"'k_uh_uu.aa_n%a"
_D:	"kobayashi"	"k_o.b_ah_i.'aa.sh_i%a"
_D:	"kobold"	"'k_uh_uu.b_o_ll_d%a"
_D:	"koch"	"'k_o_k%a"
_D:	"kochab"	"'k_o_ch.aa_b%j"
_D:	"kodachrome"	"'k_uh_uu.d_uh.k_r_uh_u_m%a"
_D:	"kodak"	"'k_uh_uu.d_aa_k%a"
_D:	"kodiak"	"'k_uh_uu.d_i.aa_k%a"
_D:	"koenig"	"'k_er.n_i_g%a"
_D:	"koenigsberg"	"'k_er.n_i_g_s.b_er_r_g%a"
_D:	"kohl"	"'k_uh_uu_l%a"
_D:	"kohlrabi"	"k_uh_uu_l.'r_ar.b_i%a"
_D:	"koine"	"k_o_i.'n_e_i%a"
_D:	"koinonia"	"k_o_i.'n_uh_uu_n.i.uh%a"
_D:	"kokanee"	"'k_uh_uu.k_uh_n.i%a"
_D:	"kola"	"'k_uh_uu.l_uh%a"
_D:	"kolinsky"	"k_uh.'l_i_n.s_k_i%a"
_D:	"kolkhoz"	"k_o_l.'k_o_z%a"
_D:	"kolo"	"'k_uh_uu.l_uh_uu%a"
_D:	"komatik"	"k_uh_uu.'m_aa_t.i_k%a"
_D:	"kombu"	"'k_o_m.b_uu%a"
_D:	"kona"	"'k_uh_uu.n_uh%a"
_D:	"kong"	"'k_o_ng%a"
_D:	"konrad"	"'k_o_n.r_aa_d%a"
_D:	"koodoo"	"'k_uu.d_uu%a"
_D:	"kook"	"'k_uu_k%a"
_D:	"kooky"	"'k_uu.k_i%c"
_D:	"kootchy"	"'k_uu.ch_i%j"
_D:	"kopeck"	"'k_uh_uu.p_e_k%a"
_D:	"koper"	"'k_uh_uu.p_e_r%a"
_D:	"koph"	"'k_o_f%a"
_D:	"kopje"	"'k_o_p.i%a"
_D:	"koppers"	"'k_o_p.uh_r_z%a"
_D:	"kor"	"'k_aw_r%a"
_D:	"koral"	"'k_o_r.uh_l%ca"
_D:	"koran"	"k_uh.'r_aa_n%a"
_D:	"koranic"	"k_uh.'r_aa_n.i_k%c"
_D:	"korea"	"k_uh.'r_ee.uh%a"
_D:	"koren"	"'k_aw_r.uh_n%ca"
_D:	"koruna"	"'k_aw_r.u.n_uh%a"
_D:	"kos"	"'k_o_s%a"
_D:	"kosher"	"'k_uh_uu.sh_uh_r%cab"
_D:	"koto"	"'k_uh_uu.t_uh_uu%a"
_D:	"koumis"	"'k_uu.m_i_s%a"
_D:	"kovacs"	"'k_uh_uu.v_aa_k_s%a"
_D:	"kowalewski"	"k_o_v.uh.'l_e_v.s_k_i%a"
_D:	"kowalski"	"k_uh.'w_o_l.s_k_i%a"
_D:	"kowloon"	"'k_ah_uu.l_uu_n%a"
_D:	"kowtow"	"'k_ah_uu.'t_ah_uu%ba"
_D:	"kph"	"'k_l_i_k_s%a"
_D:	"kraal"	"'k_r_ar_l%b"
_D:	"kraft"	"'k_r_aa_f_t%j"
_D:	"krait"	"'k_r_ah_i_t%a"
_D:	"krakatoa"	"k_r_aa_k.uh.'t_uh_uu.uh%a"
_D:	"kraken"	"'k_r_ar.k_uh_n%a"
_D:	"krakow"	"'k_r_aa_k.o_v%a"
_D:	"kramer"	"'k_r_e_i_m.uh_r%a"
_D:	"krater"	"'k_r_e_i.t_uh_r%a"
_D:	"krause"	"'k_r_ah_uu_s%a"
_D:	"kraut"	"'k_r_ah_uu_t%a"
_D:	"krebs"	"'k_r_e_b_z%a"
_D:	"kremlin"	"'k_r_e_m.l_i_n%a"
_D:	"kreplach"	"'k_r_e_p.l_uh_k%a"
_D:	"kresge"	"'k_r_e_z.g_i%a"
_D:	"krieger"	"'k_r_ee_g.uh_r%a"
_D:	"krill"	"'k_r_i_l%a"
_D:	"krimmer"	"'k_r_i_m.uh_r%a"
_D:	"kris"	"'k_r_ee_s%a"
_D:	"krishna"	"'k_r_i_sh.n_uh%a"
_D:	"kriss"	"'k_r_i_s%ca"
_D:	"kristian"	"'k_r_i_s.t_i.uh_n%ca"
_D:	"kristiana"	"k_r_i_s.t_i.'ar_n.uh%ca"
_D:	"kristin"	"'k_r_i_s.t_i_n%a"
_D:	"kristina"	"k_r_i_s.'t_ee_n.uh%ca"
_D:	"kristine"	"'k_r_i_s.t_ee_n%ca"
_D:	"krona"	"'k_r_uh_uu.n_uh%a"
_D:	"krone"	"'k_r_uh_uu.n_uh%a"
_D:	"kronecker"	"'k_r_er.n_e_k.uh_r%a"
_D:	"krueger"	"'k_r_uu.g_uh_r%a"
_D:	"kruger"	"'k_r_uu.g_uh_r%a"
_D:	"kruse"	"'k_r_uu_z%a"
_D:	"krypton"	"'k_r_i_p.t_o_n%a"
_D:	"kuchen"	"'k_uu.k_uh_n%a"
_D:	"kuchenmeister"	"'k_uu_hh.uh_n.m_ah_i_s.t_uh_r%a"
_D:	"kudo"	"'k_uu.d_uh_uu%a"
_D:	"kudos"	"'k_y_uu.d_o_s%a"
_D:	"kudu"	"'k_uu.d_uu%a"
_D:	"kudzu"	"'k_u_d.z_uu%a"
_D:	"kuhn"	"'k_uu_n%a"
_D:	"kukluxer"	"'k_uu.k_l_uh_k.s_uh_r%a"
_D:	"kulak"	"k_uu.'l_aa_k%a"
_D:	"kumiss"	"'k_uu.m_i_s%a"
_D:	"kunzite"	"'k_u_n_t_s.ah_i_t%a"
_D:	"kurd"	"'k_er_r_d%a"
_D:	"kurt"	"'k_er_r_t%a"
_D:	"kurtosis"	"k_er_r.'t_uh_uu.s_i_s%a"
_D:	"kurus"	"k_uh.'r_uu_sh%j"
_D:	"kuwait"	"k_u.'w_e_i_t%a"
_D:	"kvass"	"'k_uh.'v_ar_s%a"
_D:	"kwic"	"'k_w_i_k%a"
_D:	"kyat"	"'k_y_ar_t%a"
_D:	"kyla"	"'k_ah_i.l_uh%ca"
_D:	"kyle"	"'k_ah_i_l%a"
_D:	"kylie"	"'k_ah_i.l_i%a"
_D:	"kyna"	"'k_ah_i_n.uh%ca"
_D:	"kynan"	"'k_ah_i_n.uh_n%ca"
_D:	"kyne"	"'k_ah_i_n%ca"
_D:	"kyoto"	"k_i.'y_o.t_o%a"
_D:	"kyphosis"	"k_ah_i.'f_uh_uu.s_i_s%a"
_D:	"kyphotic"	"k_ah_i.'f_o_t.i_k%c"
_D:	"kyte"	"'k_ah_i_t%a"
_D:	"kythe"	"'k_ah_i_dh%b"
_D:	"l"	"'e_l%a"
_D:	"la"	"'l_aa%f"
_D:	"la"	"l_ar%a"
_D:	"laager"	"'l_ar.g_uh_r%ab"
_D:	"lab"	"'l_aa_b%a"
_D:	"laban"	"'l_aa_b.aa_n%a"
_D:	"labarum"	"'l_aa_b.uh_r.uh_m%a"
_D:	"labdanum"	"'l_aa_b.d_uh.n_uh_m%a"
_D:	"label"	"'l_e_i.b_ll%ab"
_D:	"labellum"	"l_uh.'b_e_l.uh_m%a"
_D:	"labia"	"'l_e_i.b_i.uh%j"
_D:	"labial"	"'l_e_i.b_i.uh_l%ca"
_D:	"labially"	"'l_e_i.b_i.uh_l.i%d"
_D:	"labile"	"'l_e_i.b_ah_i_l%c"
_D:	"lability"	"l_uh.'b_i_l.i.t_i%a"
_D:	"labium"	"'l_e_i.b_i.uh_m%a"
_D:	"labor"	"'l_e_i.b_uh_r%ab"
_D:	"labored"	"'l_e_i.b_uh_r_d%c"
_D:	"laborer"	"'l_e_i.b_uh_r.uh_r%a"
_D:	"laborious"	"l_uh.'b_aw_r.i.uh_s%c"
_D:	"laboriously"	"l_uh.'b_aw_r.i.uh_s.l_i%d"
_D:	"labour"	"'l_e_i.b_uh_r%ab"
_D:	"laboured"	"'l_e_i.b_uh_r_d%c"
_D:	"labourer"	"'l_e_i.b_uh_r.uh_r%a"
_D:	"labouring"	"'l_e_i.b_uh_r.i_ng%bc"
_D:	"labra"	"'l_aa.b_r_uh%j"
_D:	"labrador"	"'l_aa_b.r_uh.d_aw_r%a"
_D:	"labret"	"'l_aa.b_r_e_t%a"
_D:	"labrid"	"'l_e_i.b_r_i_d%ac"
_D:	"labroid"	"'l_aa_b.r_o_i_d%ca"
_D:	"labrum"	"'l_e_i.b_r_uh_m%a"
_D:	"laburnum"	"l_uh.'b_er_r.n_uh_m%a"
_D:	"labyrinth"	"'l_aa_b.i.r_i_n_th%a"
_D:	"lac"	"'l_aa_k%a"
_D:	"laccolith"	"'l_aa_k.uh.l_i_th%a"
_D:	"lace"	"'l_e_i_s%ba"
_D:	"lacerna"	"l_uh.'s_er_r.n_uh%a"
_D:	"lacerta"	"l_uh.'s_er_r.t_uh%a"
_D:	"lacertian"	"l_uh.'s_er_r.sh_uh_n%j"
_D:	"lacertid"	"l_uh.'s_er_r.t_i_d%ac"
_D:	"lach"	"'l_aa_ch%ca"
_D:	"laches"	"'l_aa.ch_i_z%a"
_D:	"lachesis"	"l_aa.'ch_ee_s.i_s%a"
_D:	"lachlan"	"'l_o_hh.l_uh_n%ca"
_D:	"lachrymal"	"'l_aa_k.r_i.m_uh_l%ca"
_D:	"lachrymatory"	"'l_aa_k.r_i.m_uh.t_uh_r.i%ca"
_D:	"lacier"	"'l_e_i.s_ee.uh_r%c"
_D:	"laciest"	"'l_e_i.s_ee.i_s_t%c"
_D:	"lacing"	"'l_e_i.s_i_ng%ab"
_D:	"lack"	"'l_aa_k%ba"
_D:	"lackadaisical"	"l_aa_k.uh.'d_e_i_z.i.k_uh_l%c"
_D:	"lacker"	"'l_aa_k.uh_r%ab"
_D:	"lackey"	"'l_aa_k.i%ab"
_D:	"lacking"	"'l_aa_k.i_ng%gc"
_D:	"laconic"	"l_uh.'k_o_n.i_k%c"
_D:	"laconical"	"l_uh.'k_o_n.i.k_uh_l%c"
_D:	"laconically"	"l_uh.'k_o_n.i.k_uh.l_i%d"
